"down2","weighted_distance","num_coverage_players2","time_cat","play_assignment","yards_to_go2","predicted_pct_pcp","play_id","num_coverage_players","away_franchise_id","away_team","def_score_before","defense","defense_franchise_id","distance","down","game_id","home_franchise_id","home_team","is_preseason","off_score_before","offense","offense_franchise_id","play_sequence","player","player_id","playled","position","quarter","rps","season","seconds_left_in_quarter","week","yards_to_go","pass_direction","pass_depth","attempt","run","dropback","yards","yards_after_catch","completion","touchdown","interception","hit_as_threw","pressure","sack","hit","hurry","hit_qb","hurry_qb","sack_qb","bat","spike","drop","thrown_away","lateral","extra_point","no_play","shotgun","pistol","dropback_type","blitz","dropback_depth","time_to_throw","time_to_pressure","play_action","defense_personnel","route","rpo","num_pass_rush_players","screen","primary_coverage","secondary_coverage","coverage_grade","tackle","assisted_tackle","player_interception","pass_breakup","missed_tackles","forced_fumbles","press_coverage","receiver_pressed_player_id","receiver_pressed","receiver_pressed_position","coverage_scheme","mofo_coverage_played","mofo_coverage_shown","contested_target","passer_grade","box_players","seconds_left_in_half","perfectly_covered","pcpoe"
"3","2",7,"1","1","2",0.21062876174736,4599010,7,11,"DET",7,"DET",11,5,3,23136,18,"MIN",0,0,"MIN",18,28,"Amani Oruwariye",50533,"P","RCB",1,"P",2022,265,3,65,"X",0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,"SD",0,8,5.1,3.8,0,"4-2-5","",0,4,0,0,0,0,0,0,0,0,0,0,1,8288,"Adam Thielen","LWR","1D","C","C",0,0,7,1165,0,-21.062876174736
"3","2",7,"1","1","2",0.21062876174736,4599333,7,7,"CIN",7,"CIN",7,5,3,23132,22,"NYJ",0,3,"NYJ",22,34,"Mike Hilton",10898,"FG","SCBoL",1,"P",2022,118,3,22,"L",20,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"SD",0,9,2.1,0,0,"4-2-5","9B",0,4,0,0,0,0,0,0,0,0,0,0,1,97405,"Garrett Wilson","SRoWR","1","C","O",0,-0.5,4,1018,0,-21.062876174736
"3","2",7,"1","1","2",0.21062876174736,4599530,7,3,"BLT",7,"BLT",3,4,3,23138,19,"NE",0,3,"NE",19,41,"Marcus Peters",9451,"","LCB",2,"P",2022,681,3,53,"L",12,1,0,1,13,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"SD",0,10,3.1,0,0,"2-3-6","XR",0,4,0,0,0,0,0,0,0,0,0,0,1,9447,"DeVante Parker","RWR","1","C","C",0,0.5,5,681,0,-21.062876174736
"3","2",7,"1","1","2",0.21062876174736,4599561,7,16,"KC",6,"KC",16,4,3,23134,14,"IND",0,7,"IND",14,40,"Jaylen Watson",131960,"","LCB",2,"P",2022,863,3,65,"C",6,1,0,1,8,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"SD",0,9,3,0,0,"4-1-6","12R",0,4,0,0,0,0,0,0,0,0,0,0,0,0,"","","1","C","O",0,0.5,5,863,0,-21.062876174736
"3","2",7,"1","1","2",0.21062876174736,4599600,7,3,"BLT",7,"BLT",3,3,4,23138,19,"NE",0,3,"NE",19,45,"Brandon Stephens",45644,"DW","SCBR",2,"P",2022,565,3,33,"L",0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"SD",0,8,1.4,0,0,"2-4-5","1R",0,4,0,1,0,0,0,0,0,0,0,0,0,0,"","","1","C","C",0,0,6,565,1,78.937123825264
"3","2",7,"1","1","2",0.21062876174736,4600735,7,20,"NO",0,"NO",20,4,4,23139,5,"CAR",0,13,"CAR",5,100,"Justin Evans",11805,"DW","SCBR",3,"P",2022,312,3,38,"C",6,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"SD",0,9,3.2,0,0,"4-2-5","6R",0,4,0,0,0,0,0,0,0,0,0,0,0,0,"","","1","C","C",0,0,8,1212,0,-21.062876174736
"3","2",7,"1","1","2",0.21062876174736,4600974,7,20,"NO",0,"NO",20,5,3,23139,5,"CAR",0,13,"CAR",5,110,"Paulson Adebo",52280,"P","LCB",3,"P",2022,74,3,44,"L",24,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"SD",0,8,2,0,0,"3-2-6","9R",0,4,0,0,0,0,0,0,0,0,0,0,1,10806,"Rashard Higgins","RWR","1","C","C",0,0,7,974,1,78.937123825264
"3","2",7,"1","1","2",0.21062876174736,4601113,7,3,"BLT",20,"NE",19,5,3,23138,19,"NE",0,28,"BLT",3,110,"Jalen Mills",10867,"FG","SCBoL",3,"P",2022,163,3,38,"R",31,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"SD",0,8,2,0,0,"3-3-5","9R",0,4,0,1,0,-1,0,0,0,0,0,0,1,84296,"Rashod Bateman","SRoWR","1","C","C",0,0,6,1063,0,-21.062876174736
"3","2",7,"1","1","2",0.21062876174736,4601298,7,7,"CIN",27,"CIN",7,5,4,23132,22,"NYJ",0,9,"NYJ",22,113,"Chidobe Awuzie",11815,"DW","LCB",3,"P",2022,623,3,41,"R",32,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"SD",0,8,2.7,0,0,"4-1-6","69R",0,4,0,1,0,1,0,0,0,1,0,0,1,84302,"Elijah Moore","RWR","1D","C","C",1,-1,5,1523,0,-21.062876174736
"3","2",7,"1","1","2",0.21062876174736,4601510,7,7,"CIN",9,"NYJ",22,5,3,23132,22,"NYJ",0,27,"CIN",7,123,"Michael Carter II",60644,"","SCBoR",3,"P",2022,298,3,23,"R",4,1,0,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"SD",0,7,1.7,0,0,"4-2-5","6R",0,4,0,0,0,0,0,0,0,0,0,0,1,10840,"Mike Thomas","SLoWR","1","C","C",0,0,5,1198,1,78.937123825264
"3","2",7,"1","1","2",0.21062876174736,4602096,7,15,"JAX",0,"LAC",27,5,4,23141,27,"LAC",0,0,"JAX",15,8,"Kyle Van Noy",8675,"DW","LOLB",1,"P",2022,733,3,39,"C",15,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,"SD",0,8,3,2.8,0,"2-3-6","4R",0,4,0,0,0,0,0,0,0,0,0,0,0,0,"","","1","C","O",0,-0.5,5,1633,0,-21.062876174736
"3","2",7,"1","1","2",0.21062876174736,4603385,7,12,"GB",3,"TB",30,4,3,23143,30,"TB",0,14,"GB",12,82,"Carlton Davis",49335,"P","LCB",3,"P",2022,612,3,44,"R",9,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,"SD",0,7,1.9,1.9,0,"2-4-5","6R",0,4,0,1,0,0.5,0,0,0,0,0,0,1,38275,"Juwann Winfree","RWR","6L","O","O",0,0,6,1512,1,78.937123825264
"3","2",7,"1","1","2",0.21062876174736,4603443,7,12,"GB",3,"TB",30,5,3,23143,30,"TB",0,14,"GB",12,91,"Lavonte David",7060,"IN","LLB",3,"P",2022,477,3,60,"C",12,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"SD",0,10,2.6,0,0,"2-4-5","4R",0,4,0,1,0,0,0,0,0,0,0,0,0,0,"","","2M","O","O",0,-1.5,6,1377,0,-21.062876174736
"3","2",7,"1","1","2",0.21062876174736,4603622,7,12,"GB",14,"GB",12,3,3,23143,30,"TB",0,6,"TB",30,107,"Adrian Amos",9575,"","FS",3,"P",2022,68,3,70,"X",0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,"SD",0,9,5.6,3.5,0,"2-4-5","",0,4,0,0,0,0,0,0,0,0,0,0,0,0,"","","1","C","C",0,0.5,5,968,0,-21.062876174736
"3","2",7,"1","1","2",0.21062876174736,4604285,7,28,"SF",0,"DEN",10,3,3,23145,10,"DEN",0,7,"SF",28,39,"Kareem Jackson",5545,"P","FS",1,"P",2022,22,3,51,"C",11,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,"SD",0,9,3,2.8,0,"2-4-5","4R",0,4,0,0,0,0,0,0,0,0,0,0,0,0,"","","1","C","O",0,0,6,922,0,-21.062876174736
"3","2",7,"1","1","2",0.21062876174736,4605559,7,9,"DAL",3,"DAL",9,5,3,23146,21,"NYG",0,0,"NYG",21,45,"Anthony Barr",8644,"FG","ROLB",2,"P",2022,687,3,24,"X",0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,"SD",0,7,3.7,2.3,0,"3-2-6","",0,4,0,0,0,0,0,0,0,0,0,0,0,0,"","","1","C","C",0,0,6,687,0,-21.062876174736
"3","2",7,"1","1","2",0.21062876174736,4605785,7,9,"DAL",13,"NYG",21,4,3,23146,21,"NYG",0,13,"DAL",9,131,"Fabian Moreau",11836,"","LCB",4,"P",2022,632,3,41,"L",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"SD",0,8,2.2,0,0,"2-3-6","21R",0,4,0,0,0,0,0,0,0,0,0,0,1,61637,"Jalen Tolbert","RWR","1","C","C",0,-0.5,6,632,0,-21.062876174736
"3","2",7,"1","1","2",0.21062876174736,4610201,7,17,"MIA",3,"MIA",17,5,3,23147,7,"CIN",0,7,"CIN",7,44,"Nik Needham",50356,"","FS",2,"P",2022,693,4,28,"X",0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,"SD",0,8,4.4,2,0,"1-4-6","",0,4,0,0,0,0.5,0,1,0,0,0,0,0,0,"","","B","O","O",0,0.5,5,693,0,-21.062876174736
"3","2",7,"1","1","2",0.21062876174736,4635867,7,18,"MIN",22,"NO",20,3,3,23366,20,"NO",0,19,"MIN",18,135,"Paulson Adebo",52280,"","LCB",4,"P",2022,519,4,68,"L",3,1,0,1,3,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,"SD",0,9,2.2,2.1,0,"4-2-5","3R",0,4,0,0,0,0,0,0,0,0,0,0,1,8288,"Adam Thielen","RWR","1","C","C",0,0.5,6,519,0,-21.062876174736
"3","2",7,"1","1","2",0.21062876174736,4636226,7,27,"LAC",0,"LAC",27,5,3,23151,13,"HST",0,0,"HST",13,4,"Asante Samuel Jr.",76625,"IN","LCB",1,"P",2022,820,4,70,"C",20,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,"SD",0,8,2.6,2.5,0,"2-3-6","8R",0,4,0,1,0,0,0,0,0,0,0,0,0,0,"","","2M","O","O",0,0,5,1720,0,-21.062876174736
"3","2",7,"1","1","2",0.21062876174736,4636329,7,22,"NYJ",0,"NYJ",22,4,3,23154,25,"PIT",0,0,"PIT",25,10,"Sauce Gardner",100903,"P","LCB",1,"P",2022,633,4,46,"X",0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,"SD",0,8,4,2.8,0,"4-2-5","",0,4,0,0,0,0,0,0,0,0,0,0,0,0,"","","1","C","C",0,0,7,1533,0,-21.062876174736
"3","2",7,"1","1","2",0.21062876174736,4636625,7,29,"SEA",14,"SEA",29,3,3,23155,11,"DET",0,6,"DET",11,34,"Quandre Diggs",9633,"","FS",1,"P",2022,192,4,65,"R",21,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"SD",0,8,2.3,0,0,"2-3-6","3R",0,4,0,0,0,0,0,0,0,0,0,0,0,0,"","","1","C","C",0,0,6,1092,0,-21.062876174736
"3","2",7,"1","1","2",0.21062876174736,4636652,7,4,"BUF",3,"BUF",4,5,3,23149,3,"BLT",0,7,"BLT",3,27,"Taron Johnson",49511,"","SCBoR",1,"P",2022,310,4,40,"C",12,1,0,1,13,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"SD",0,8,2.6,0,0,"4-2-5","XR",0,4,0,0,0,0,0,0,0,0,0,0,1,40006,"Devin Duvernay","SLoWR","1","C","C",0,0.5,5,1210,0,-21.062876174736
"3","2",7,"1","1","2",0.21062876174736,4636655,7,15,"JAX",14,"JAX",15,3,4,23153,24,"PHI",0,0,"PHI",24,35,"Darious Williams",55724,"DW","SCBiL",1,"P",2022,81,4,40,"L",20,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,"SL",0,8,4.7,2.3,0,"2-4-5","SA",0,4,0,0,0,0,0,0,0,0,0,0,1,61100,"DeVonta Smith","SRiWR","1","C","C",0,0,5,981,0,-21.062876174736
"3","2",7,"1","1","2",0.21062876174736,4638008,7,27,"LAC",27,"LAC",27,5,3,23151,13,"HST",0,7,"HST",13,92,"Drue Tranquill",51276,"","LLB",3,"P",2022,727,4,68,"R",1,1,0,1,9,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"SD",0,7,1.8,0,0,"2-3-6","1R",0,4,0,0,0,0,1,0,0,0,0,0,0,0,"","","1","C","C",0,0,5,1627,1,78.937123825264
"3","2",7,"1","1","2",0.21062876174736,4638081,7,31,"TEN",24,"TEN",31,3,3,23156,14,"IND",0,10,"IND",14,94,"Terrance Mitchell",8888,"","RCB",3,"P",2022,678,4,60,"L",22,1,0,1,25,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"SD",0,8,2.4,0,0,"3-2-6","9B",0,4,0,1,0,-0.5,1,0,0,0,0,0,1,78038,"Alec Pierce","LWR","1","C","C",1,0.5,6,1578,1,78.937123825264
"3","2",7,"1","1","2",0.21062876174736,4638328,7,29,"SEA",23,"DET",11,4,3,23155,11,"DET",0,31,"SEA",29,117,"Mike Hughes",34057,"","SCBoR",3,"P",2022,149,4,39,"C",7,1,0,1,9,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"SD",0,6,1.5,0,1,"4-2-5","2R",0,4,0,0,0,0,0,0,0,0,0,0,0,0,"","","1","C","C",0,0.5,6,1049,1,78.937123825264
"3","2",7,"1","1","2",0.21062876174736,4638686,7,31,"TEN",24,"TEN",31,4,3,23156,14,"IND",0,17,"IND",14,125,"Kevin Byard",10698,"","LCB",4,"P",2022,654,4,38,"C",2,1,0,1,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"SD",0,8,2.1,0,0,"3-2-6","2R",0,4,0,0,0,0,0,0,0,0,0,0,1,40630,"Kylen Granson","RWR","1","C","C",0,0,6,654,1,78.937123825264
"3","2",7,"1","1","2",0.21062876174736,4640544,7,19,"NE",17,"NE",19,4,3,23159,12,"GB",0,14,"GB",12,106,"Devin McCourty",5552,"FG","RCB",3,"P",2022,43,4,21,"L",-1,1,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"SD",0,8,2.5,0,1,"3-3-5","SL",0,4,0,0,0,0,0,0,0,0,0,0,0,0,"","","1","C","C",0,0,7,943,0,-21.062876174736
"3","2",7,"1","1","2",0.21062876174736,4642733,7,26,"LA",3,"LA",26,5,3,23160,28,"SF",0,0,"SF",28,24,"Jalen Ramsey",10639,"","SCBR",1,"P",2022,218,4,44,"C",6,1,0,1,12,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"SD",0,8,2.5,0,0,"2-4-5","2R",0,4,0,0,0,0,0,0,0,0,0,0,0,0,"","","1","C","O",0,0.5,6,1118,0,-21.062876174736
"3","2",7,"1","1","2",0.21062876174736,4642869,7,26,"LA",14,"SF",28,3,3,23160,28,"SF",0,6,"LA",26,92,"Dre Greenlaw",51503,"","RCB",3,"P",2022,488,4,28,"L",2,1,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"SD",0,8,2,0,0,"4-2-5","3R",0,4,0,0,0,0,0,0,0,0,0,0,0,0,"","","1D","C","C",0,0,5,1388,0,-21.062876174736
"2","3",7,"2","1","1",0.312640199712396,4524254,7,23,"LV",3,"LV",23,8,2,23112,27,"LAC",0,10,"LAC",27,59,"Duron Harmon",7872,"","FSL",2,"P",2022,278,1,78,"C",6,1,0,1,11,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"SD",0,5,1.8,0,1,"4-2-5","2R",1,4,0,0,0,0,0,0,0,0,0,0,0,0,"","","1","C","C",0,0.5,7,278,0,-31.2640199712396
"2","3",7,"2","1","1",0.312640199712396,4560485,7,30,"TB",3,"NO",20,13,2,23115,20,"NO",0,0,"TB",30,62,"Marcus Maye",11794,"","FSR",2,"P",2022,142,2,90,"R",0,1,0,1,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"SD",0,7,2,0,0,"4-2-5","1R",0,4,0,0,0,0,0,0,0,0,0,0,0,0,"","","B","O","O",0,0,7,142,0,-31.2640199712396
"2","3",7,"2","1","1",0.312640199712396,4566571,7,6,"CHI",10,"CHI",6,11,2,23127,12,"GB",0,24,"GB",12,122,"Kyler Gordon",83451,"","LCB",4,"P",2022,345,2,88,"C",37,1,0,1,55,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"SD",0,8,3.6,0,1,"4-3-4","8R",0,4,0,1,0,-1,0,0,0,0,0,0,1,8639,"Sammy Watkins","RWR","1","C","C",0,1,8,345,0,-31.2640199712396
"2","3",7,"2","1","1",0.312640199712396,4599743,7,16,"KC",10,"IND",14,15,2,23134,14,"IND",0,6,"KC",16,53,"Rodney Thomas II",108389,"","FSR",2,"P",2022,473,3,79,"C",9,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,"SD",0,8,2.4,2.3,0,"4-2-5","6R",0,4,0,0,0,0,0,0,0,0,0,0,0,0,"","","1","C","O",0,0,5,473,0,-31.2640199712396
"2","3",7,"2","1","1",0.312640199712396,4638856,7,8,"CLV",23,"ATL",2,10,2,23150,2,"ATL",0,20,"CLV",8,147,"Mykal Walker",57834,"","SCBiR",4,"P",2022,143,4,75,"L",19,1,0,1,20,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"SD",0,8,2.5,0,0,"2-4-5","9R",0,4,0,0,0,0,0,0,0,0,0,0,1,11784,"David Njoku","SLiWR","1","C","C",0,0.5,6,143,1,68.7359800287604
"2","3",7,"2","1","1",0.312640199712396,4639098,7,27,"LAC",34,"LAC",27,10,2,23151,13,"HST",0,24,"HST",13,153,"Asante Samuel Jr.",76625,"","RCB",4,"P",2022,142,4,75,"X",0,1,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,"SD",0,8,2.4,2.3,0,"2-3-6","",0,4,0,0,0,0,0,0,0,0,0,0,0,0,"","","2M","O","O",0,0,5,142,1,68.7359800287604
"2","1",5,"1","1","2",0.231033373324616,4533099,5,27,"LAC",0,"KC",16,3,2,23114,16,"KC",0,3,"LAC",27,32,"Jaylen Watson",131960,"","LCB",1,"P",2022,47,2,40,"L",39,1,0,1,39,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"SD",1,10,3.5,0,1,"4-2-5","7R",0,6,0,0,0,0,0,0,0,0,0,0,0,0,"","","0","O","O",0,0,6,947,0,-23.1033373324616
"2","1",5,"1","1","2",0.231033373324616,4601136,5,20,"NO",13,"CAR",5,1,2,23139,5,"CAR",0,0,"NO",20,118,"Xavier Woods",11946,"","SSL",4,"P",2022,822,3,45,"L",-1,1,0,1,11,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"SD",1,6,1.1,0,0,"3-3-5","0R",1,6,1,0,0,0,0,0,0,0,0,0,0,0,"","","0","O","O",0,0,7,822,1,76.8966626675384
"2","1",5,"1","1","2",0.231033373324616,4636175,4,29,"SEA",0,"DET",11,2,2,23155,11,"DET",0,0,"SEA",29,8,"Kerby Joseph",83239,"","FS",1,"P",2022,677,4,44,"C",34,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"SD",1,9,3,2.9,1,"4-3-4","39R",0,7,0,0,0,0,0,0,0,0,0,0,0,0,"","","0","O","C",0,-0.5,8,1577,0,-23.1033373324616
"2","1",5,"1","1","2",0.231033373324616,4638350,5,27,"LAC",27,"LAC",27,2,2,23151,13,"HST",0,7,"HST",13,113,"Derwin James",51368,"","LLB",3,"P",2022,129,4,38,"C",11,1,0,1,30,19,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"SD",1,7,2.5,2.2,1,"3-4-4","9S",0,6,0,0,0,0,0,0,0,0,0,0,0,0,"","","0","O","O",0,0.5,9,1029,0,-23.1033373324616
"2","2",8,"2","2","3",0.481906490846482,4562064,8,14,"IND",24,"JAX",15,7,2,23116,15,"JAX",0,0,"IND",14,125,"Andre Cisco",76641,"","SCBoL",4,"P",2022,398,2,8,"R",13,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"SR",0,7,6.3,3,0,"3-4-4","SA",0,3,0,0,0,0,0,0,0,0,0,0,0,0,"","","RZ","O","O",0,-0.5,6,398,0,-48.1906490846482
"2","2",8,"2","2","3",0.481906490846482,4562621,8,30,"TB",20,"TB",30,4,2,23115,20,"NO",0,3,"NO",20,150,"Carlton Davis",49335,"","LCB",4,"P",2022,191,2,7,"C",12,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,"SD",0,9,1.9,1.8,0,"2-4-5","8R",0,3,0,1,0,0,0,0,0,0,0,0,0,0,"","","RZ","O","O",0,-0.5,6,191,1,51.8093509153518
"2","2",7,"1","1","3",0.282864718863604,4521266,7,20,"NO",10,"NO",20,5,2,23107,2,"ATL",0,23,"ATL",2,110,"Justin Evans",11805,"","SCBR",3,"P",2022,207,1,14,"C",8,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"SD",0,5,1.8,0,1,"4-2-5","2R",1,4,0,1,0,1,0,0,0,1,0,0,0,0,"","","1","C","C",1,0,6,1107,0,-28.2864718863604
"2","2",7,"1","1","3",0.282864718863604,4522132,7,14,"IND",20,"HST",13,4,2,23102,13,"HST",0,3,"IND",14,130,"Jonathan Owens",66930,"","FS",4,"P",2022,705,1,13,"L",6,1,0,1,9,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"SD",0,8,2,0,0,"4-2-5","6R",0,4,0,0,0,0,0,0,0,0,0,0,0,0,"","","1","C","C",0,0,5,705,0,-28.2864718863604
"2","2",7,"1","1","3",0.282864718863604,4559845,7,17,"MIA",7,"BLT",3,5,2,23118,3,"BLT",0,0,"MIA",17,38,"Josh Bynes",6503,"TD","LILB",2,"P",2022,658,2,6,"L",-2,1,0,1,6,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"SD",0,6,1.4,0,1,"2-4-5","0R",1,4,1,0,0,0,0,0,0,0,0,0,0,0,"","","1","C","C",0,0,6,658,1,71.7135281136396
"2","2",7,"1","1","3",0.282864718863604,4599512,7,13,"HST",10,"CHI",6,7,2,23140,6,"CHI",0,7,"HST",13,39,"Kyler Gordon",83451,"IN","SCBoL",1,"P",2022,51,3,7,"C",8,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"SD",0,6,1.9,0,0,"4-2-5","2R",0,4,0,0,0,0,0,0,0,0,0,0,1,10741,"Chris Moore","SRoWR","1","C","C",0,-1,7,951,1,71.7135281136396
"2","2",7,"1","1","3",0.282864718863604,4599591,7,11,"DET",14,"DET",11,4,2,23136,18,"MIN",0,0,"MIN",18,54,"Amani Oruwariye",50533,"","RCB",2,"P",2022,543,3,4,"R",3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"RR",0,0,3.4,0,0,"4-2-5","XR",0,4,0,0,0,0,0,0,0,0,0,0,1,8288,"Adam Thielen","LWR","0","O","O",0,-0.5,8,543,0,-28.2864718863604
"2","2",7,"1","1","3",0.282864718863604,4601572,7,16,"KC",13,"IND",14,7,2,23134,14,"IND",0,17,"KC",16,134,"Stephon Gilmore",7016,"","LCB",4,"P",2022,533,3,16,"R",22,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,"SD",0,8,2.5,0,0,"4-2-5","7R",0,4,0,0,0,0,0,0,0,0,0,0,0,0,"","","1","C","C",0,1,6,533,0,-28.2864718863604
"2","2",7,"1","1","3",0.282864718863604,4605570,7,9,"DAL",3,"NYG",21,7,2,23146,21,"NYG",0,3,"DAL",9,50,"Julian Love",51081,"","SCBR",2,"P",2022,598,3,14,"C",4,1,0,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"SD",0,8,2.4,0,0,"2-4-5","4R",0,4,0,0,0,0,0,0,0,0,0,0,0,0,"","","1","C","C",0,0,5,598,0,-28.2864718863604
"2","2",7,"1","1","3",0.282864718863604,4636904,7,31,"TEN",14,"TEN",31,4,2,23156,14,"IND",0,0,"IND",14,41,"Roger McCreary",83176,"","SCBR",2,"P",2022,817,4,4,"L",6,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"RL",0,0,2.5,0,0,"3-3-5","3R",0,4,0,1,0,0,0,0,0,0,0,0,0,0,"","","1","C","C",0,-0.5,8,817,0,-28.2864718863604
"2","2",7,"1","1","3",0.282864718863604,4638000,7,6,"CHI",14,"NYG",21,6,2,23148,21,"NYG",0,9,"CHI",6,90,"Darnay Holmes",56247,"","SCBR",3,"P",2022,703,4,14,"R",4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"SD",0,7,1.8,0,0,"1-5-5","3R",0,4,0,0,0,0,0,0,0,0,0,0,0,0,"","","1","C","C",0,-0.5,6,1603,0,-28.2864718863604
"2","2",7,"1","1","3",0.282864718863604,4642883,7,26,"LA",14,"SF",28,7,2,23160,28,"SF",0,6,"LA",26,99,"Deommodore Lenoir",55686,"","SCBiR",3,"P",2022,277,4,7,"R",12,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"SD",0,7,1.6,0,0,"4-2-5","9F",0,4,0,0,0,0,0,0,0,0,0,0,1,11824,"Cooper Kupp","SLiWR","1","C","C",0,0,7,1177,1,71.7135281136396
"1","2",7,"2","1","2",0.275328863846728,4520018,7,19,"NE",10,"MIA",17,10,1,23105,17,"MIA",0,0,"NE",19,51,"Jevon Holland",83873,"","FS",2,"P",2022,383,1,44,"R",1,1,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"SD",0,8,2.3,0,0,"3-3-5","H2",0,4,0,0,0,0,0,0,0,0,0,0,0,0,"","","1","C","C",0,0,7,383,0,-27.5328863846728
